Name,Jagged Mean,Jagged Std Dev,Jmax,Jmin,Jrange,Stanza Mean,Stanza Std Dev,Smax,Smin,Srange,Margin Mean,Margin Std Dev,Mmax,Mmin,Mrange,Length Mean,Length Std Dev,Lmax,Lmin,Lrange
el_fronterizo_18820303_4_clean_true.jpg,37.4007936508,48.4120876044,2028,1730,0,9.652284264,7.2308495447,41,5,36,22.9126984127,50.0961687187,144,0,144,90.1982758621,71.324089898,144,0,144
el_fronterizo_18820310_4_false.jpg,62.5753968254,58.2693546367,2838,848,0,12.3744444444,4.036061367,25,5,20,11.7857142857,39.148827689,144,0,144,86.4655172414,66.5293741593,144,0,144
el_fronterizo_18820310_4_true.jpg,54.6468253968,53.7424592863,1460,1396,0,15.5266159696,12.2036838682,76,5,71,33.2301587302,58.3304562204,144,0,144,107.1681034483,66.5327994712,144,0,144
el_fronterizo_19040416_5_clean_false.jpg,79.119047619,71.2645997749,2192,2434,0,16.2805017104,7.816232895,38,3,35,68.3373015873,73.308325112,144,0,144,60.9827586207,70.4309905008,144,0,144
el_fronterizo_19040607_2_clean_false.jpg,90.9126984127,78.0893961091,1450,1440,0,21.3333333333,14.2906340735,39,4,35,90.2857142857,77.5508485498,144,0,144,79.4482758621,78.2570798412,144,0,144
el_fronterizo_19040820_1_clean_false.jpg,55.4920634921,66.8588382669,3992,3534,0,8.8098641887,6.7953555952,132,5,127,65.0873015873,61.3618892236,144,6,138,0,0,0,0,0
el_fronterizo_19040820_1_clean_true.jpg,42.7380952381,41.1779108671,1574,1220,0,13.69140625,17.8847898338,151,5,146,18.9563492063,45.4151430129,144,0,144,77.6293103448,65.9379660028,144,0,144
el_fronterizo_19040907_5_clean_false.jpg,96.369047619,66.7856806359,3624,4178,0,12.0243562978,9.4253890801,74,5,69,83.1507936508,73.5266993751,144,0,144,41.7672413793,62.7613130373,142,0,142
el_fronterizo_19040907_5_false.jpg,77.0793650794,65.8858632938,3364,3708,0,9.7803773585,8.55654179,73,4,69,57.8253968254,72.1784129918,144,0,144,73.3620689655,70.2075495457,144,0,144
el_pelayo_18510917_4_clean_false.jpg,50.7222222222,63.6735016692,3464,2182,0,15.7772277228,14.3697590959,51,5,46,57.4484126984,68.0102073846,144,0,144,74.1034482759,71.570297772,144,0,144
el_pelayo_18510917_4_true.jpg,63.0634920635,27.3348670629,1812,982,0,14.0969498911,23.2433458855,188,2,186,16.2023809524,23.3339537263,144,2,142,0,0,0,0,0
el_pelayo_18510924_3_clean_false.jpg,23.25,48.8055544263,1056,1114,0,15.4016064257,9.5853467815,32,5,27,17.2023809524,45.3739256004,144,0,144,118.6810344828,74.7830969761,144,0,144
el_pelayo_18511008_4_clean_false.jpg,67.6825396825,44.9346061701,1714,1214,0,20.8647281922,21.1086685064,225,3,222,23.376984127,48.7816071097,144,0,144,66.3318965517,53.163008979,144,0,144
el_pelayo_18511008_4_clean_true.jpg,64.0119047619,37.6104630479,986,956,0,23.2619047619,30.1111508564,158,5,153,28.1547619048,34.2877544508,144,0,144,18.1637931034,45.126431083,144,0,144
el_pelayo_18511013_1_clean_false.jpg,27.1071428571,40.4852905937,1374,844,0,10.2784163474,6.5603890133,47,5,42,19.119047619,29.1918799809,144,0,144,12.9784482759,36.1560517087,144,0,144
el_pelayo_18511015_4_false.jpg,56.3611111111,62.4949151371,2738,1616,0,10.9884032114,6.6791411923,33,1,32,25.0317460317,51.3295810769,144,0,144,73.775862069,71.7982043971,144,0,144
el_pelayo_18511015_4_true.jpg,24.6984126984,39.3969167575,1310,1122,0,11.4607329843,7.1397623765,46,5,41,15.1626984127,40.1295024967,144,0,144,117.9353448276,72.0392800015,144,0,144
evening_star_18810423_8_clean_true.jpg,31.8055555556,40.311231318,1252,1120,0,14.9353448276,12.7148823629,69,5,64,17.0793650794,40.0950152422,144,0,144,96.7586206897,70.0335350713,144,0,144
glasgow_weekly_times_18511218_4_clean_false.jpg,25.9206349206,25.1103965716,696,670,0,27.9805825243,19.3481042359,72,5,67,23.746031746,24.142369632,144,0,144,42.1637931034,65.8982428951,144,0,144
honolulu_republican_19000718_2_clean_false.jpg,110.4761904762,74.5495054698,2610,2592,0,23.2857142857,33.1865475573,100,5,95,109.7142857143,74.0353709493,144,0,144,42.8275862069,66.3074974604,144,0,144
hopkinsville_kentuckian_18901202_4_clean_false.jpg,77.5992063492,74.0842893392,4880,4792,0,7.9244157136,3.9008415104,27,5,22,62.876984127,75.3579745649,152,0,152,60.5646551724,73.4644760205,152,0,152
jasper_weekly_courier_18830720_2_true.jpg,53.9484126984,45.2015703189,1708,1642,0,12.0666666667,9.3376937866,44,1,43,32.8531746032,49.8877106728,144,7,137,0,0,0,0,0
jasper_weekly_courier_19040129_false.jpg,16.4206349206,31.5983193333,894,306,0,11.7013422819,5.8677881519,28,7,21,2.5714285714,18.0567618146,144,0,144,124.3146551724,67.8425905011,144,0,144
kentucky_irish_american_18980716_3_clean_false.jpg,93.8095238095,63.4436076435,3472,5428,0,9.6622170633,8.5272908762,67,1,66,68.5674603175,72.9625292855,144,0,144,49.474137931,59.6442663117,144,0,144
kentucky_irish_american_18980716_3_true.jpg,45.4523809524,22.2571114196,816,760,0,22.1044444444,23.5956724427,114,3,111,25.75,24.0288764773,144,0,144,0,0,0,0,0
kentucky_irish_american_18980813_3_clean_false.jpg,55.623015873,68.3019179447,2152,894,0,10.8092885375,3.4086313203,15,2,13,23.9325396825,53.3870802685,144,0,144,89.3405172414,74.4387163598,144,0,144
kentucky_irish_american_18980813_3_clean_true.jpg,50.0238095238,51.8079325236,2178,948,0,13.6864640884,5.2956548628,36,5,31,13.8849206349,38.4560220611,144,0,144,88.2284482759,71.9236091945,144,0,144
la_herald_18950425_1_clean_false.jpg,24.3055555556,41.5503535281,616,500,0,19.4075144509,24.486137429,156,2,154,37.4404761905,36.5471276751,144,3,141,0,0,0,0,0
leavenworth_weekly_times_18790515_clean_false.jpg,11.5079365079,39.435227072,1160,1152,0,6,0,6,6,0,11.4285714286,39.1632599887,144,0,144,140.275862069,69.6683789851,144,0,144
le_meschacebe_18540528_2_clean_false.jpg,50.8055555556,59.7287131947,2532,2164,0,9.6566866267,6.8701893131,35,1,34,22.753968254,49.3807484738,144,0,144,80.5818965517,71.6737869904,144,0,144
le_meschacebe_18540716_1_false.jpg,42.3214285714,49.1018007814,2436,486,0,9.4147368421,4.6149178797,31,4,27,6.8373015873,22.5326291022,144,0,144,96.650862069,70.3015757572,144,0,144
le_meschacebe_18540716_1_true.jpg,57.4166666667,46.7592406622,1840,1580,0,11.4957507082,10.2864419728,114,1,113,30.4801587302,48.391604592,144,0,144,11.0948275862,34.711809261,144,0,144
le_messager_18510222_1_clean_false.jpg,58.2976190476,60.8529558858,4452,3728,0,6.7868589744,3.5714589129,21,5,16,40.2341269841,61.2584119775,144,0,144,73.1681034483,70.9592002226,144,0,144
minneapolis_journal_19060617_10_false.jpg,71.3492063492,77.3444881816,2320,2304,0,24.25,22.9605640175,64,10,54,70.8571428571,76.8110779182,144,0,144,76.3448275862,77.7844560753,144,0,144
mountain_sentinel_18510327_false.jpg,35.4642857143,48.1560145898,1738,1504,0,11.7419768935,6.1164498999,37,1,36,23.2063492063,43.4238302749,144,0,144,95.8060344828,75.4428423708,144,0,144
mountain_sentinel_18510327_true.jpg,19.3015873016,35.0620156459,1150,878,0,9.5171624714,6.4149284704,32,5,27,9.7738095238,28.4577863251,144,0,144,99.8793103448,76.4171330475,144,0,144
national_republican_18750115_2_clean_false.jpg,27.6904761905,49.6920399442,1186,1278,0,11.8783505155,7.8532707324,27,3,24,21.0198412698,47.9215179725,144,0,144,110.4698275862,73.7351660083,144,0,144
national_tribune_19070221_1_clean_false.jpg,4.4206349206,22.4849972177,290,412,0,13,8.9316400257,27,5,22,5.4841269841,19.1157356297,144,0,144,111.1034482759,78.153394789,144,0,144
new_york_tribune_18850504_4_clean_false.jpg,41.0634920635,51.5070713986,2496,1686,0,8.9281585467,5.8075913327,40,5,35,23.2222222222,47.8758038323,144,0,144,83.1422413793,71.6415159335,144,0,144
new_york_tribune_18850505_6_clean_false.jpg,47.5238095238,43.5249110446,1902,1978,0,13.0844298246,10.1338898002,73,5,68,38.0753968254,45.8588265821,144,0,144,32.3577586207,53.8916711929,144,0,144
new_york_tribune_18850507_4_false.jpg,150.1785714286,49.4391835665,1160,1152,0,8,0,8,8,0,149.1428571429,49.0982236798,144,0,144,12.4137931034,39.218456255,144,0,144
omaha_daily_bee_18910315_12_false.jpg,29.2261904762,42.1916561889,1832,576,0,8.5026833631,2.3954884455,23,5,18,5.1428571429,26.7936722872,144,0,144,123.2974137931,66.4003192626,144,0,144
omaha_daily_bee_18910321_9_clean_false.jpg,41.9285714286,59.5724481552,2650,1462,0,8.5973154362,1.5472340964,11,3,8,23.376984127,52.7749259711,144,0,144,98.4137931034,75.5338055703,144,0,144
ottawa_free_trader_18501116_2_clean_false.jpg,22.0595238095,41.0894552769,904,1246,0,11.5803357314,2.7768997226,16,5,11,18.1984126984,35.7969715541,144,0,144,106.5,78.4494579989,144,0,144
ouachita_telegraph_18791121_4_clean_false.jpg,61.4166666667,56.0876404629,3840,3042,0,9.6137469586,6.1401776704,45,5,40,36.4523809524,54.0139005972,144,0,144,45.5129310345,59.4427117538,144,0,144
palestine_daily_herald_19040202_2_clean_false.jpg,66.2777777778,47.8338449173,2060,1856,0,23.449704142,28.4857820328,207,1,206,48.7341269841,46.2584926262,144,0,144,3.724137931,22.0006331271,144,0,144
polynesian_18480108_2_clean_false.jpg,2.3015873016,18.143583228,290,288,0,0,0,-2147483648,2147483647,1,2.2857142857,18.0184550678,144,0,144,144,67.8822509939,144,144,0
red_lake_news_19150301_2_false.jpg,33.9206349206,46.1621690151,1668,486,0,11.141654979,3.5132873102,74,5,69,11.7619047619,18.9418534669,144,0,144,1.7112068966,14.3678476601,133,0,133
red_lake_news_19150301_2_true.jpg,44.4642857143,47.9202088098,1536,1046,0,14.8260038241,11.2322233759,85,5,80,34.6428571429,52.7731912828,144,0,144,58.474137931,68.6240746897,144,0,144
red_lake_news_19160301_2_false.jpg,18.4047619048,42.1860572616,1016,288,0,10.6515151515,0.949360618,12,5,7,2.2857142857,18.0184550678,144,0,144,128.150862069,71.2125633471,144,12,132
red_lake_news_19160301_2_true.jpg,78.8253968254,53.5351194666,1842,1894,0,26.037037037,44.9749832194,210,4,206,61.9246031746,61.1697222761,144,5,139,0,0,0,0,0
scranton_tribune_19010504_5_clean_false.jpg,45.1666666667,65.7093165823,1810,1740,0,13.3974358974,9.5338952302,69,5,64,43.3571428571,66.4939477872,144,0,144,103.4827586207,76.4713372388,144,0,144
scranton_tribune_19010504_5_clean_true.jpg,44.4761904762,62.9497025169,2562,1734,0,10.1046396841,6.3805686782,56,5,51,32.7341269841,54.4959594034,144,0,144,36.6206896552,62.5957937534,144,0,144
scranton_tribune_19011009_4_false.jpg,153.0555555556,45.9741703419,870,864,0,168,0,168,168,0,152,45.6571070981,144,0,144,1.8620689655,15.6344343015,144,0,144
scranton_tribune_19011009_4_true.jpg,154.2063492064,44.4680553578,1450,1440,0,74.3333333333,33.7078955472,122,50,72,153.1428571429,44.161379114,144,0,144,5.5862068966,26.8100161544,144,0,144
